Date/Time,Seed I/O 3 - Wind Direction (°),Seed I/O 3 - Outdoor RH (%),Seed I/O 3 - Outdoor Temp (°F),Seed I/O 3 - Outdoor PAR (PAR),Seed I/O 3 - Wind Speed (mph),Seed I/O 3 - Precipitation,Outside Weather Station - Zone Temperature (°F),Outside Weather Station - Zone Relative Humidity (%),Outside Weather Station - Zone VPD (kPa),Outside Weather Station - Zone Solar Intensity (PAR),Outside Weather Station - Zone CO2 (ppm),Outside Weather Station - Zone Wind Speed (mph),Outside Weather Station - Zone Wind Direction (°),Outside Weather Station - Zone Outside Precipitation,
1/14/2019 09:45,,,,,,,17.81,87.22,0.04,329.5,,0,22.5,,
1/14/2019 10:00,,,,,,,18.9,84.35,0.05,392.32,,0,22.5,,
1/14/2019 10:15,,,,,,,20.26,82.23,0.07,452.68,,0,45,,
1/14/2019 10:30,,,,,,,21.85,78.91,0.08,509.16,,0,67.5,,
1/14/2019 10:45,,,,,,,23.9,73.44,0.11,562.75,,0,45,,
1/14/2019 11:00,,,,,,,26.49,67.25,0.16,610.15,,0,22.5,,
1/14/2019 11:15,,,,,,,27.43,67.09,0.17,650.31,,0,67.5,,
1/14/2019 11:30,,,,,,,28.13,62.22,0.2,685.56,,0,22.5,,
1/14/2019 11:45,,,,,,,29.19,59.71,0.22,717.14,,0,22.5,,
1/14/2019 12:00,,,,,,,29.98,57.97,0.23,744.16,,0,112.5,,
1/14/2019 12:15,,,,,,,31.37,56.49,0.26,764.1,,0,22.5,,
1/14/2019 12:30,,,,,,,32.94,54.12,0.28,776.72,,0,45,,
1/14/2019 12:45,,,,,,,33.82,54.2,0.3,786.81,,0,112.5,,
1/14/2019 13:00,,,,,,,35.08,52.17,0.33,783.16,,0,337.5,,
1/14/2019 13:15,,,,,,,35.7,53.75,0.32,777.71,,0,45,,
1/14/2019 13:30,,,,,,,35.27,53.31,0.32,765.3,,0,337.5,,
1/14/2019 13:45,,,,,,,36.04,52.04,0.35,750.15,,0,22.5,,
1/14/2019 14:00,,,,,,,36.53,48.78,0.36,723.42,,0,67.5,,
1/14/2019 14:15,,,,,,,36.72,50.56,0.36,696.09,,0,337.5,,
1/14/2019 14:30,,,,,,,37.79,52.44,0.36,662.59,,0,292.5,,
1/14/2019 14:45,,,,,,,39.35,50.58,0.41,617.62,,0,22.5,,
1/14/2019 15:00,,,,,,,39.52,58.11,0.34,572.42,,0,22.5,,
1/14/2019 15:15,,,,,,,39.9,56.35,0.35,521,,0,315,,
1/14/2019 15:30,,,,,,,39.35,58.13,0.33,463.76,,0,45,,
1/14/2019 15:45,,,,,,,38.32,52.73,0.37,404.12,,0,67.5,,
1/14/2019 16:00,,,,,,,37.79,59.51,0.31,343.57,,0,22.5,,
1/14/2019 16:15,,,,,,,37.55,60.77,0.3,279.97,,0,0,,
1/14/2019 16:30,,,,,,,36.23,52.75,0.33,87.52,,0,45,,
1/14/2019 16:45,,,,,,,34.3,58.82,0.28,73.96,,0,0,,
1/14/2019 17:00,,,,,,,32.97,57.83,0.27,53.85,,0,22.5,,
1/14/2019 17:15,,,,,,,31.93,57.97,0.26,28.85,,0,22.5,,
1/14/2019 17:30,,,,,,,30.97,59.74,0.24,11.05,,0,0,,
1/14/2019 17:45,,,,,,,30.09,60.7,0.23,1.57,,0,0,,
1/14/2019 18:00,,,,,,,29.68,60.75,0.22,0.01,,0,0,,
1/14/2019 18:15,,,,,,,28.81,61.91,0.2,0.01,,0,0,,
1/14/2019 18:30,,,,,,,28.31,62.28,0.2,0.01,,0,0,,
1/14/2019 18:45,,,,,,,27.84,62.97,0.19,0.01,,0,22.5,,
1/14/2019 19:00,,,,,,,27.25,63.92,0.18,0.01,,0,0,,
1/14/2019 19:15,,,,,,,26.71,64.95,0.17,0.01,,0,22.5,,
1/14/2019 19:30,,,,,,,26.23,65.85,0.17,0.01,,0,22.5,,
1/14/2019 19:45,,,,,,,25.45,68.18,0.15,0.01,,0,22.5,,
1/14/2019 20:00,,,,,,,24.73,70.29,0.13,0.01,,0,45,,
1/14/2019 20:15,,,,,,,24.14,73,0.12,0.01,,0,22.5,,
1/14/2019 20:30,,,,,,,23.76,74.17,0.11,0.01,,0,0,,
1/14/2019 20:45,,,,,,,23.65,73.59,0.11,0.01,,0,22.5,,
1/14/2019 21:00,,,,,,,23.37,75.11,0.11,0.01,,0,112.5,,
1/14/2019 21:15,,,,,,,22.96,77.53,0.09,0.01,,0,22.5,,
1/14/2019 21:30,,,,,,,23.35,76.05,0.1,0.01,,0,22.5,,
1/14/2019 21:45,,,,,,,23.33,75.28,0.11,0.01,,0,22.5,,
1/14/2019 22:00,,,,,,,23.2,76.02,0.1,0.01,,0,22.5,,
1/14/2019 22:15,,,,,,,23.04,76.22,0.1,0.01,,0,0,,
1/14/2019 22:30,,,,,,,22.97,76.98,0.1,0.01,,0,67.5,,
1/14/2019 22:45,,,,,,,21.94,81.86,0.07,0.01,,0,22.5,,
1/14/2019 23:00,,,,,,,21.47,81.85,0.07,0.01,,0,22.5,,
1/14/2019 23:15,,,,,,,21.41,80.81,0.08,0.01,,0,22.5,,
1/14/2019 23:30,,,,,,,21.46,81.03,0.07,0.01,,0,22.5,,
1/14/2019 23:45,,,,,,,21.42,81.22,0.07,0.01,,0,22.5,,
1/15/2019 00:00,,,,,,,21.33,81.59,0.07,0.01,,0,22.5,,
1/15/2019 00:15,,,,,,,21.34,81.73,0.07,0.01,,0,22.5,,
1/15/2019 00:30,,,,,,,20.83,82.35,0.07,0.01,,0,22.5,,
1/15/2019 00:45,,,,,,,20.18,83.2,0.06,0.01,,0,22.5,,
1/15/2019 01:00,,,,,,,20.28,83.54,0.06,0.01,,0,22.5,,
1/15/2019 01:15,,,,,,,20.11,82.9,0.07,0.01,,0,45,,
1/15/2019 01:30,,,,,,,19.49,84.74,0.06,0.01,,0,22.5,,
1/15/2019 01:45,,,,,,,19.07,86.86,0.05,0.01,,0,22.5,,
1/15/2019 02:00,,,,,,,19.67,84.75,0.06,0.01,,0,22.5,,
1/15/2019 02:15,,,,,,,20.19,81.41,0.07,0.01,,0,22.5,,
1/15/2019 02:30,,,,,,,20.17,80.88,0.07,0.01,,0,22.5,,
1/15/2019 02:45,,,,,,,19.87,80.4,0.07,0.01,,0,22.5,,
1/15/2019 03:00,,,,,,,19.42,80.9,0.07,0.01,,0,22.5,,
1/15/2019 03:15,,,,,,,19.13,80.1,0.07,0.01,,0,22.5,,
1/15/2019 03:30,,,,,,,18.07,84.61,0.05,0.01,,0,22.5,,
1/15/2019 03:45,,,,,,,17.64,85.42,0.05,0.01,,0,67.5,,
1/15/2019 04:00,,,,,,,16.99,85.63,0.05,0.01,,0,315,,
1/15/2019 04:15,,,,,,,16.9,86.05,0.05,0.01,,0,225,,
1/15/2019 04:30,,,,,,,16.34,88,0.04,0.01,,0,45,,
1/15/2019 04:45,,,,,,,16.02,90.04,0.03,0.01,,0,22.5,,
1/15/2019 05:00,,,,,,,15.98,91.72,0.03,0.01,,0,22.5,,
1/15/2019 05:15,,,,,,,17.38,85.8,0.05,0.01,,0,22.5,,
1/15/2019 05:30,,,,,,,17.49,84.64,0.05,0.01,,0,22.5,,
1/15/2019 05:45,,,,,,,17.61,84.76,0.05,0.01,,0,22.5,,
1/15/2019 06:00,,,,,,,18.47,81,0.06,0.01,,0,0,,
1/15/2019 06:15,,,,,,,19.85,72.84,0.1,0.01,,0,247.5,,
1/15/2019 06:30,,,,,,,18.99,77.92,0.08,0.01,,0,0,,
1/15/2019 06:45,,,,,,,19.21,76.4,0.09,0.01,,0,22.5,,
1/15/2019 07:00,,,,,,,19.53,74.74,0.09,0.01,,0,225,,
1/15/2019 07:15,,,,,,,18.46,78.95,0.07,0.01,,0,45,,
1/15/2019 07:30,,,,,,,17.13,82.58,0.06,0.01,,0,315,,
1/15/2019 07:45,,,,,,,16.71,84.34,0.05,0.01,,0,45,,
1/15/2019 08:00,,,,,,,16.27,88.55,0.04,1.26,,0,202.5,,
1/15/2019 08:15,,,,,,,15.83,88.87,0.04,10.99,,0,315,,
1/15/2019 08:30,,,,,,,15.83,91.73,0.03,29.71,,0,225,,
1/15/2019 08:45,,,,,,,16.44,92.89,0.02,91.4,,0,0,,
1/15/2019 09:00,,,,,,,19.12,85.71,0.05,112.33,,0,22.5,,
1/15/2019 09:15,,,,,,,21.44,82.58,0.07,214.03,,0,22.5,,
1/15/2019 09:30,,,,,,,23.74,74.75,0.11,286.66,,0,45,,
1/15/2019 09:45,,,,,,,25.43,73.18,0.12,259.52,,0,0,,
1/15/2019 10:00,,,,,,,26.76,68.53,0.15,406.26,,0,22.5,,
1/15/2019 10:15,,,,,,,28.63,65.81,0.18,470.81,,0,22.5,,
1/15/2019 10:30,,,,,,,30.02,60.21,0.22,467.35,,0,22.5,,
1/15/2019 10:45,,,,,,,31.04,61.06,0.23,517.38,,0,22.5,,
1/15/2019 11:00,,,,,,,32.13,56.76,0.27,620.06,,0,45,,
1/15/2019 11:15,,,,,,,33.89,55.32,0.28,622.92,,0,22.5,,
1/15/2019 11:30,,,,,,,35.39,51.49,0.34,647.86,,0,22.5,,
1/15/2019 11:45,,,,,,,36.34,49.84,0.36,597.26,,0,22.5,,
1/15/2019 12:00,,,,,,,36.59,54.7,0.33,411.41,,0,337.5,,
1/15/2019 12:15,,,,,,,37.37,53.41,0.35,704.06,,0,45,,
1/15/2019 12:30,,,,,,,38.05,52.17,0.38,649.68,,0,22.5,,
1/15/2019 12:45,,,,,,,38.43,55.26,0.35,833.5,,0,337.5,,
1/15/2019 13:00,,,,,,,38.81,55.58,0.35,680.16,,0,0,,
1/15/2019 13:15,,,,,,,38.93,57.88,0.33,779.47,,0,22.5,,
1/15/2019 13:30,,,,,,,40.33,55.66,0.38,600.76,,0.03,22.5,,
1/15/2019 13:45,,,,,,,40.88,56.39,0.37,618.99,,0,0,,
1/15/2019 14:00,,,,,,,41.35,57.21,0.38,687.35,,0,22.5,,
1/15/2019 14:15,,,,,,,41.09,56.83,0.38,537.95,,0,315,,
1/15/2019 14:30,,,,,,,40.37,57.08,0.36,451.87,,0,337.5,,
1/15/2019 14:45,,,,,,,40.61,59.49,0.34,507.38,,0,337.5,,
1/15/2019 15:00,,,,,,,40.63,56.3,0.37,409.03,,0,315,,
1/15/2019 15:15,,,,,,,40.46,57.97,0.36,378.17,,0.01,0,,
1/15/2019 15:30,,,,,,,39.58,59.1,0.34,297.87,,0,315,,
1/15/2019 15:45,,,,,,,38.76,60.89,0.31,248.82,,0,337.5,,
1/15/2019 16:00,,,,,,,38.51,60.38,0.31,257.46,,0,45,,
1/15/2019 16:15,,,,,,,37.68,63.58,0.28,210.53,,0,337.5,,
1/15/2019 16:30,,,,,,,36.88,65.13,0.26,115.07,,0,22.5,,
1/15/2019 16:45,,,,,,,35.93,66.89,0.24,92.36,,0,337.5,,
1/15/2019 17:00,,,,,,,35.3,68.52,0.22,69.98,,0,22.5,,
1/15/2019 17:15,,,,,,,34.64,69.93,0.21,36.29,,0,22.5,,
1/15/2019 17:30,,,,,,,34.01,71.14,0.19,13.83,,0,315,,
1/15/2019 17:45,,,,,,,33.41,72.81,0.18,2.17,,0,315,,
1/15/2019 18:00,,,,,,,32.61,74.35,0.16,0.01,,0,0,,
1/15/2019 18:15,,,,,,,31.98,75.31,0.15,0.01,,0,337.5,,
1/15/2019 18:30,,,,,,,31.59,75.9,0.15,0.01,,0,337.5,,
1/15/2019 18:45,,,,,,,31.08,77.76,0.13,0.01,,0,270,,
1/15/2019 19:00,,,,,,,30.53,78.87,0.12,0.01,,0,0,,
1/15/2019 19:15,,,,,,,30.41,79.98,0.12,0.01,,0,337.5,,
1/15/2019 19:30,,,,,,,30.15,80.98,0.11,0.01,,0,0,,
1/15/2019 19:45,,,,,,,30.04,81.31,0.11,0.01,,0,337.5,,
1/15/2019 20:00,,,,,,,29.61,82.18,0.1,0.01,,0,0,,
1/15/2019 20:15,,,,,,,29.42,83.06,0.09,0.01,,0,0,,
1/15/2019 20:30,,,,,,,29.02,84.03,0.09,0.01,,0,0,,
1/15/2019 20:45,,,,,,,28.67,84.82,0.08,0.01,,0,0,,
1/15/2019 21:00,,,,,,,28.52,85.24,0.08,0.01,,0,22.5,,
1/15/2019 21:15,,,,,,,28.29,85.98,0.08,0.01,,0,0,,
1/15/2019 21:30,,,,,,,27.84,85.37,0.07,0.01,,0,225,,
1/15/2019 21:45,,,,,,,26.92,88.02,0.06,0.01,,0,225,,
1/15/2019 22:00,,,,,,,26.4,95.54,0.03,0.01,,0,270,,
1/15/2019 22:15,,,,,,,25.65,92,0.04,0.01,,0,0,,
1/15/2019 22:30,,,,,,,25.1,93.33,0.03,0.01,,0,22.5,,
1/15/2019 22:45,,,,,,,25.09,93.33,0.03,0.01,,0,247.5,,
1/15/2019 23:00,,,,,,,25.07,96.35,0.02,0.01,,0,225,,
1/15/2019 23:15,,,,,,,26.05,96.43,0.02,0.01,,0,22.5,,
1/15/2019 23:30,,,,,,,26.93,93.39,0.03,0.01,,0,22.5,,
1/15/2019 23:45,,,,,,,27.64,90.1,0.05,0.01,,0,202.5,,
1/16/2019 00:00,,,,,,,27.72,90.05,0.05,0.01,,0,202.5,,
1/16/2019 00:15,,,,,,,28.21,90.01,0.06,0.01,,0,202.5,,
1/16/2019 00:30,,,,,,,28.62,89.15,0.06,0.01,,0,0,,
1/16/2019 00:45,,,,,,,28.73,87.99,0.07,0.01,,0,0,,
1/16/2019 01:00,,,,,,,28.66,88.48,0.06,0.01,,0,337.5,,
1/16/2019 01:15,,,,,,,29.07,86.23,0.08,0.01,,0,22.5,,
1/16/2019 01:30,,,,,,,29.38,84.46,0.09,0.01,,0,337.5,,
1/16/2019 01:45,,,,,,,29.35,84.31,0.09,0.01,,0,315,,
1/16/2019 02:00,,,,,,,28.91,84.07,0.08,0.01,,0,180,,
1/16/2019 02:15,,,,,,,27.43,89.15,0.06,0.01,,0,247.5,,
1/16/2019 02:30,,,,,,,25.93,94.67,0.03,0.01,,0,247.5,,
1/16/2019 02:45,,,,,,,25.07,97.69,0.01,0.01,,0,292.5,,
1/16/2019 03:00,,,,,,,25.02,94.59,0.03,0.01,,0,157.5,,
1/16/2019 03:15,,,,,,,24.22,96.18,0.02,0.01,,0,247.5,,
1/16/2019 03:30,,,,,,,23.88,101.02,0,0.01,,0,270,,
1/16/2019 03:45,,,,,,,24,102.04,,0.01,,0,292.5,,
1/16/2019 04:00,,,,,,,24.41,101.18,,0.01,,0,315,,
1/16/2019 04:15,,,,,,,25.05,97.31,0.02,0.01,,0,292.5,,
1/16/2019 04:30,,,,,,,24.57,95.32,0.03,0.01,,0,225,,
1/16/2019 04:45,,,,,,,23.45,97.91,0.01,0.01,,0,225,,
1/16/2019 05:00,,,,,,,22.51,99.74,0,0.01,,0,225,,
1/16/2019 05:15,,,,,,,21.87,101.82,,0.01,,0,180,,
1/16/2019 05:30,,,,,,,21.51,102.26,,0.01,,0,225,,
1/16/2019 05:45,,,,,,,21.39,102.48,,0.01,,0,225,,
1/16/2019 06:00,,,,,,,20.98,102.64,,0.01,,0,180,,
1/16/2019 06:15,,,,,,,20.84,101.17,,0.01,,0,225,,
1/16/2019 06:30,,,,,,,20.57,110.17,,0.01,,0,0,,
1/16/2019 06:45,,,,,,,21.6,108.31,,0.01,,0,292.5,,
1/16/2019 07:00,,,,,,,22.21,107.69,,0.01,,0,247.5,,
1/16/2019 07:15,,,,,,,22.26,108.2,,0.01,,0,157.5,,
1/16/2019 07:30,,,,,,,22.52,110.01,,0.01,,0,225,,
1/16/2019 07:45,,,,,,,22.81,108.09,,0.01,,0,247.5,,
1/16/2019 08:00,,,,,,,23.52,104.97,,0.34,,0,247.5,,
1/16/2019 08:15,,,,,,,24.16,103.33,,7.2,,0,247.5,,
1/16/2019 08:30,,,,,,,24.28,99.89,0,27.84,,0,202.5,,
1/16/2019 08:45,,,,,,,24.07,104.21,,50.93,,0,180,,
1/16/2019 09:00,,,,,,,24.58,100.87,0,98.25,,0,225,,
1/16/2019 09:15,,,,,,,25.99,97.47,0.01,118.92,,0,225,,
1/16/2019 09:30,,,,,,,26.76,94.5,0.03,123.32,,0,180,,
1/16/2019 09:45,,,,,,,27.83,89.62,0.05,158.82,,0,247.5,,
1/16/2019 10:00,,,,,,,29.5,84.96,0.08,463.16,,0.01,270,,
1/16/2019 10:15,,,,,,,31.79,78.7,0.13,233.79,,0,247.5,,
1/16/2019 10:30,,,,,,,31.7,79.66,0.12,490.32,,0,292.5,,
1/16/2019 10:45,,,,,,,33.41,71.7,0.18,543.48,,0,225,,
1/16/2019 11:00,,,,,,,35.87,65.18,0.24,405.68,,0,270,,
1/16/2019 11:15,,,,,,,36.78,66.22,0.24,278.16,,0,270,,
1/16/2019 11:30,,,,,,,36.7,66.01,0.24,261.02,,0,292.5,,
1/16/2019 11:45,,,,,,,36.59,66.38,0.24,265.41,,0,247.5,,
1/16/2019 12:00,,,,,,,36.85,65.27,0.25,229.48,,0,0,,
1/16/2019 12:15,,,,,,,36.87,66.88,0.24,322.05,,0,315,,
1/16/2019 12:30,,,,,,,38.4,60.83,0.3,779.8,,0,225,,
1/16/2019 12:45,,,,,,,40.5,59.25,0.34,684.71,,0,247.5,,
1/16/2019 13:00,,,,,,,40.28,59.57,0.34,609.93,,0,22.5,,
1/16/2019 13:15,,,,,,,41.23,57.58,0.38,453.24,,0,337.5,,
1/16/2019 13:30,,,,,,,40.88,58.67,0.36,625.05,,0,337.5,,
1/16/2019 13:45,,,,,,,42.03,54.67,0.41,431.03,,0.04,292.5,,
1/16/2019 14:00,,,,,,,41.32,60.88,0.35,340.45,,0,337.5,,
1/16/2019 14:15,,,,,,,41.13,58.33,0.37,358.65,,0,0,,
1/16/2019 14:30,,,,,,,40.88,58.27,0.35,568.32,,3.25,337.5,,
1/16/2019 14:45,,,,,,,42.24,55.18,0.41,717.72,,0.01,337.5,,
1/16/2019 15:00,,,,,,,42.76,55.79,0.41,567.3,,0.82,22.5,,
1/16/2019 15:15,,,,,,,42.61,56.44,0.4,534.17,,0.02,315,,
1/16/2019 15:30,,,,,,,42.7,57.13,0.39,471.43,,0.21,337.5,,
1/16/2019 15:45,,,,,,,42.55,55.91,0.41,407.93,,1.41,337.5,,
1/16/2019 16:00,,,,,,,42.22,56.26,0.4,349.64,,0.3,0,,
1/16/2019 16:15,,,,,,,41.91,57.79,0.37,293.94,,0,315,,
1/16/2019 16:30,,,,,,,41.42,57.49,0.37,105.29,,0,0,,
1/16/2019 16:45,,,,,,,40.93,57.68,0.37,71.11,,0,0,,
1/16/2019 17:00,,,,,,,40.48,59.23,0.35,42.76,,0,247.5,,
1/16/2019 17:15,,,,,,,40.04,59.4,0.34,26.1,,0,247.5,,
1/16/2019 17:30,,,,,,,39.26,60.5,0.32,13.14,,0,292.5,,
1/16/2019 17:45,,,,,,,38.12,63.24,0.29,2.56,,0,292.5,,
1/16/2019 18:00,,,,,,,37.28,63.66,0.28,0.01,,0,270,,
1/16/2019 18:15,,,,,,,36.87,64.35,0.26,0.01,,0,225,,
1/16/2019 18:30,,,,,,,36.59,65.06,0.25,0.01,,0,315,,
1/16/2019 18:45,,,,,,,36.59,64.82,0.26,0.01,,0,270,,
1/16/2019 19:00,,,,,,,36.83,66.05,0.24,0.01,,0,247.5,,
1/16/2019 19:15,,,,,,,36.23,68.84,0.23,0.01,,0,270,,
1/16/2019 19:30,,,,,,,35.98,67.35,0.23,0.01,,0,225,,
1/16/2019 19:45,,,,,,,36.23,66.21,0.24,0.01,,0,225,,
1/16/2019 20:00,,,,,,,36.45,67.35,0.24,0.01,,0,247.5,,
1/16/2019 20:15,,,,,,,36.45,68.57,0.23,0.01,,0,202.5,,
1/16/2019 20:30,,,,,,,35.8,69.77,0.21,0.01,,0,315,,
1/16/2019 20:45,,,,,,,35.38,69.67,0.21,0.01,,0,247.5,,
1/16/2019 21:00,,,,,,,35.36,68.9,0.22,0.01,,0,247.5,,
1/16/2019 21:15,,,,,,,34.84,71.75,0.19,0.01,,0,22.5,,
1/16/2019 21:30,,,,,,,34.83,72.02,0.19,0.01,,0,337.5,,
1/16/2019 21:45,,,,,,,35.98,65.06,0.24,0.01,,0,0,,
1/16/2019 22:00,,,,,,,36.8,72.51,0.2,0.01,,0,22.5,,
1/16/2019 22:15,,,,,,,36.25,65.17,0.25,0.01,,0.06,22.5,,
1/16/2019 22:30,,,,,,,35.54,63.7,0.25,0.01,,0.57,22.5,,
1/16/2019 22:45,,,,,,,34.63,56.38,0.29,0.01,,2.91,22.5,,
1/16/2019 23:00,,,,,,,33.14,54.78,0.29,0.01,,16.89,22.5,,
1/16/2019 23:15,,,,,,,32.11,54.85,0.28,0.01,,4.92,22.5,,
1/16/2019 23:30,,,,,,,31.05,53.16,0.28,0.01,,0.42,22.5,,
1/16/2019 23:45,,,,,,,30.12,51.62,0.28,0.01,,8.99,0,,
1/17/2019 00:00,,,,,,,29.41,47.07,0.29,0.01,,8.68,22.5,,
1/17/2019 00:15,,,,,,,28.43,40.45,0.31,0.01,,20.15,22.5,,
1/17/2019 00:30,,,,,,,27.57,40.07,0.3,0.01,,0.51,22.5,,
1/17/2019 00:45,,,,,,,26.86,37.93,0.3,0.01,,4.91,22.5,,
1/17/2019 01:00,,,,,,,25.97,37.33,0.29,0.01,,5.83,22.5,,
1/17/2019 01:15,,,,,,,24.92,40.55,0.27,0.01,,0,337.5,,
1/17/2019 01:30,,,,,,,24.12,43.97,0.25,0.01,,0,22.5,,
1/17/2019 01:45,,,,,,,23.24,43.93,0.24,0.01,,2.16,22.5,,
1/17/2019 02:00,,,,,,,22.28,46.11,0.22,0.01,,0.01,22.5,,
1/17/2019 02:15,,,,,,,21.46,46.65,0.21,0.01,,4.09,22.5,,
1/17/2019 02:30,,,,,,,20.87,48.77,0.19,0.01,,2.33,22.5,,
1/17/2019 02:45,,,,,,,20.18,47.79,0.2,0.01,,1.57,22.5,,
1/17/2019 03:00,,,,,,,19.74,51.7,0.17,0.01,,0,22.5,,
1/17/2019 03:15,,,,,,,18.99,53.78,0.17,0.01,,0,22.5,,
1/17/2019 03:30,,,,,,,18.39,54.55,0.16,0.01,,0,0,,
1/17/2019 03:45,,,,,,,17.98,53.94,0.16,0.01,,0.64,0,,
1/17/2019 04:00,,,,,,,17.43,52.56,0.16,0.01,,2.36,0,,
1/17/2019 04:15,,,,,,,17,51.8,0.16,0.01,,0.03,22.5,,
1/17/2019 04:30,,,,,,,16.27,52.07,0.15,0.01,,7.8,22.5,,
1/17/2019 04:45,,,,,,,15.97,51.4,0.15,0.01,,0,0,,
1/17/2019 05:00,,,,,,,15.65,51.65,0.15,0.01,,0.21,22.5,,
1/17/2019 05:15,,,,,,,15.38,50.01,0.15,0.01,,9.07,22.5,,
1/17/2019 05:30,,,,,,,15.21,51.23,0.15,0.01,,0,0,,
1/17/2019 05:45,,,,,,,14.74,53.21,0.13,0.01,,0.3,22.5,,
1/17/2019 06:00,,,,,,,14.43,54.91,0.13,0.01,,0.2,22.5,,
1/17/2019 06:15,,,,,,,14.07,54.87,0.13,0.01,,0.01,45,,
1/17/2019 06:30,,,,,,,13.73,54.97,0.13,0.01,,0,22.5,,
1/17/2019 06:45,,,,,,,13.39,55.47,0.12,0.01,,0,22.5,,
1/17/2019 07:00,,,,,,,12.91,55.89,0.12,0.01,,0,22.5,,
1/17/2019 07:15,,,,,,,12.67,55.4,0.12,0.01,,0.04,22.5,,
1/17/2019 07:30,,,,,,,12.41,56.05,0.12,0.01,,0,22.5,,
1/17/2019 07:45,,,,,,,11.99,56.75,0.11,0.01,,0,22.5,,
1/17/2019 08:00,,,,,,,11.78,56.93,0.11,1.59,,0,22.5,,
1/17/2019 08:15,,,,,,,11.27,57.97,0.11,12.98,,0,45,,
1/17/2019 08:30,,,,,,,11.59,58.19,0.11,45.78,,0,22.5,,
1/17/2019 08:45,,,,,,,12.7,56.09,0.12,94.02,,0,0,,
1/17/2019 09:00,,,,,,,13.71,49.34,0.14,151.64,,3.37,22.5,,
1/17/2019 09:15,,,,,,,14.48,46.54,0.15,213.75,,9.75,22.5,,
1/17/2019 09:30,,,,,,,15.19,45.65,0.16,276.9,,2.94,22.5,,
1/17/2019 09:45,,,,,,,15.81,43.33,0.17,340.48,,8.05,0,,
1/17/2019 10:00,,,,,,,16.83,43.54,0.18,403.88,,0.01,22.5,,
1/17/2019 10:15,,,,,,,17.84,40.56,0.2,463.77,,0.19,337.5,,
1/17/2019 10:30,,,,,,,18.83,38.73,0.21,521.76,,0.14,0,,
1/17/2019 10:45,,,,,,,19.94,35.1,0.23,572.97,,0.01,22.5,,
1/17/2019 11:00,,,,,,,21.11,35.28,0.25,619.96,,0,22.5,,
1/17/2019 11:15,,,,,,,22.8,33.09,0.27,663.37,,0,22.5,,
1/17/2019 11:30,,,,,,,24.23,30.73,0.31,702.32,,0,337.5,,
1/17/2019 11:45,,,,,,,25.38,26.64,0.34,733.2,,0.47,22.5,,
1/17/2019 12:00,,,,,,,26.11,26.03,0.35,759.02,,0.48,22.5,,
1/17/2019 12:15,,,,,,,26.01,25.84,0.34,778.2,,0.19,22.5,,
1/17/2019 12:30,,,,,,,26.51,28.09,0.34,792.67,,0.11,45,,
1/17/2019 12:45,,,,,,,26.96,28.4,0.34,800.51,,0,0,,
1/17/2019 13:00,,,,,,,27.1,27.01,0.37,800.45,,0,22.5,,
1/17/2019 13:15,,,,,,,27.34,27.16,0.36,796.91,,0,0,,
1/17/2019 13:30,,,,,,,28.26,26.84,0.38,789.69,,0,315,,
1/17/2019 13:45,,,,,,,28.91,24.71,0.39,768.95,,0,22.5,,
1/17/2019 14:00,,,,,,,29.37,23.91,0.42,750.05,,0,22.5,,
1/17/2019 14:15,,,,,,,29.75,24.56,0.41,708.82,,0,337.5,,
1/17/2019 14:30,,,,,,,30.17,25.26,0.42,678.87,,0,0,,
1/17/2019 14:45,,,,,,,31.05,23.98,0.45,629.85,,0,0,,
1/17/2019 15:00,,,,,,,30.94,24.55,0.43,602.73,,0,315,,
1/17/2019 15:15,,,,,,,30.62,24.18,0.43,539.77,,0,292.5,,
1/17/2019 15:30,,,,,,,30.2,24.48,0.43,475.74,,0,22.5,,
1/17/2019 15:45,,,,,,,29.88,24.18,0.41,405.7,,0,0,,
1/17/2019 16:00,,,,,,,29.71,24.59,0.41,356.96,,0,0,,
1/17/2019 16:15,,,,,,,29.24,24.92,0.41,261.29,,0,337.5,,
1/17/2019 16:30,,,,,,,27.83,25.42,0.37,116.53,,0,22.5,,
1/17/2019 16:45,,,,,,,26.35,28.85,0.34,82.97,,0,0,,
1/17/2019 17:00,,,,,,,25.35,30.34,0.32,57.2,,0,0,,
1/17/2019 17:15,,,,,,,24.35,32.63,0.3,36.15,,0,0,,
1/17/2019 17:30,,,,,,,23.72,34.75,0.28,15.14,,0,67.5,,
1/17/2019 17:45,,,,,,,22.57,37.5,0.25,2.42,,0,22.5,,
1/17/2019 18:00,,,,,,,21.9,37.26,0.24,0.01,,0,22.5,,
1/17/2019 18:15,,,,,,,21.26,40.03,0.23,0.01,,0,315,,
1/17/2019 18:30,,,,,,,20.88,36.83,0.23,0.01,,0,292.5,,
1/17/2019 18:45,,,,,,,20.72,39.55,0.23,0.01,,0,0,,
1/17/2019 19:00,,,,,,,20.37,41.98,0.22,0.01,,0,0,,
1/17/2019 19:15,,,,,,,20.6,43.26,0.21,0.01,,0,337.5,,
1/17/2019 19:30,,,,,,,20.98,41.43,0.22,0.01,,0,0,,
1/17/2019 19:45,,,,,,,21.21,44.86,0.22,0.01,,0,135,,
1/17/2019 20:00,,,,,,,20.77,51.6,0.18,0.01,,0,45,,
1/17/2019 20:15,,,,,,,20.25,53.4,0.17,0.01,,0,0,,
